COUNTRY,DATE,SYMPTOM,DEATHS
Saudiarabia,6/5/2009,bleeding,22
Saudiarabia,6/5/2009,body pain,129
Saudiarabia,6/5/2009,breathing,0
Saudiarabia,6/5/2009,chest,0
Saudiarabia,6/5/2009,cough,0
Saudiarabia,6/5/2009,cramp,0
Saudiarabia,6/5/2009,deficit,0
Saudiarabia,6/5/2009,diabetic,0
Saudiarabia,6/5/2009,diarrhea,0
Saudiarabia,6/5/2009,dizziness,0
Saudiarabia,6/5/2009,fatigue,0
Saudiarabia,6/5/2009,fever,58
Saudiarabia,6/5/2009,headache,5
Saudiarabia,6/5/2009,infections,0
Saudiarabia,6/5/2009,laceration,0
Saudiarabia,6/5/2009,migraine,0
Saudiarabia,6/5/2009,pregnant,0
Saudiarabia,6/5/2009,rash,0
Saudiarabia,6/5/2009,urinate,0
Saudiarabia,6/5/2009,vaginal,1
Saudiarabia,6/5/2009,vision,0
Saudiarabia,6/5/2009,vomiting,158
Saudiarabia,6/5/2009,Heart Problems,0
Saudiarabia,6/5/2009,Vocal Problems,0
Saudiarabia,6/5/2009,others,89
Saudiarabia,6/6/2009,abdominal pain,100
Saudiarabia,6/6/2009,abscess,0
Saudiarabia,6/6/2009,injury,10
Saudiarabia,6/6/2009,bleeding,27
Saudiarabia,6/6/2009,body pain,99
Saudiarabia,6/6/2009,breathing,0
Saudiarabia,6/6/2009,chest,0
Saudiarabia,6/6/2009,cough,0
Saudiarabia,6/6/2009,cramp,0
Saudiarabia,6/6/2009,deficit,0
Saudiarabia,6/6/2009,diabetic,0
Saudiarabia,6/6/2009,diarrhea,0
Saudiarabia,6/6/2009,dizziness,1
Saudiarabia,6/6/2009,fatigue,0
Saudiarabia,6/6/2009,fever,36
Saudiarabia,6/6/2009,headache,2
Saudiarabia,6/6/2009,infections,0
Saudiarabia,6/6/2009,laceration,0
Saudiarabia,6/6/2009,migraine,0
Saudiarabia,6/6/2009,pregnant,0
Saudiarabia,6/6/2009,rash,0
Saudiarabia,6/6/2009,urinate,0
Saudiarabia,6/6/2009,vaginal,0
Saudiarabia,6/6/2009,vision,0
Saudiarabia,6/6/2009,vomiting,124
Saudiarabia,6/6/2009,Heart Problems,0
Saudiarabia,6/6/2009,Vocal Problems,0
Saudiarabia,6/6/2009,others,81
Saudiarabia,6/7/2009,abdominal pain,67
Saudiarabia,6/7/2009,abscess,0
Saudiarabia,6/7/2009,injury,12
Saudiarabia,6/7/2009,bleeding,20
Saudiarabia,6/7/2009,body pain,74
Saudiarabia,6/7/2009,breathing,0
Saudiarabia,6/7/2009,chest,0
Saudiarabia,6/7/2009,cough,0
Saudiarabia,6/7/2009,cramp,0
Saudiarabia,6/7/2009,deficit,0
Saudiarabia,6/7/2009,diabetic,0
Saudiarabia,6/7/2009,diarrhea,0
Saudiarabia,6/7/2009,dizziness,0
Saudiarabia,6/7/2009,fatigue,0
Saudiarabia,6/7/2009,fever,39
Saudiarabia,6/7/2009,headache,3
Saudiarabia,6/7/2009,infections,0
Saudiarabia,6/7/2009,laceration,0
Saudiarabia,6/7/2009,migraine,0
Saudiarabia,6/7/2009,pregnant,0
Saudiarabia,6/7/2009,rash,0
Saudiarabia,6/7/2009,urinate,1
Saudiarabia,6/7/2009,vaginal,1
Saudiarabia,6/7/2009,vision,0
Saudiarabia,6/7/2009,vomiting,120
Saudiarabia,6/7/2009,Heart Problems,0
Saudiarabia,6/7/2009,Vocal Problems,0
Saudiarabia,6/7/2009,others,67
Saudiarabia,6/8/2009,abdominal pain,63
Saudiarabia,6/8/2009,abscess,0
Saudiarabia,6/8/2009,injury,8
Saudiarabia,6/8/2009,bleeding,15
Saudiarabia,6/8/2009,body pain,66
Saudiarabia,6/8/2009,breathing,0
Saudiarabia,6/8/2009,chest,0
Saudiarabia,6/8/2009,cough,1
Saudiarabia,6/8/2009,cramp,0
Saudiarabia,6/8/2009,deficit,0
Saudiarabia,6/8/2009,diabetic,0
Saudiarabia,6/8/2009,diarrhea,0
Saudiarabia,6/8/2009,dizziness,0
Saudiarabia,6/8/2009,fatigue,0
Saudiarabia,6/8/2009,fever,38
Saudiarabia,6/8/2009,headache,3
Saudiarabia,6/8/2009,infections,0
Saudiarabia,6/8/2009,laceration,0
Saudiarabia,6/8/2009,migraine,0
Saudiarabia,6/8/2009,pregnant,0
Saudiarabia,6/8/2009,rash,0
Saudiarabia,6/8/2009,urinate,1
Saudiarabia,6/8/2009,vaginal,0
Saudiarabia,6/8/2009,vision,1
Saudiarabia,6/8/2009,vomiting,95
Saudiarabia,6/8/2009,Heart Problems,0
Saudiarabia,6/8/2009,Vocal Problems,0
Saudiarabia,6/8/2009,others,51
Saudiarabia,6/9/2009,abdominal pain,63
Saudiarabia,6/9/2009,abscess,0
Saudiarabia,6/9/2009,injury,6
Saudiarabia,6/9/2009,bleeding,14
Saudiarabia,6/9/2009,body pain,62
Saudiarabia,6/9/2009,breathing,0
Saudiarabia,6/9/2009,chest,0
Saudiarabia,6/9/2009,cough,0
Saudiarabia,6/9/2009,cramp,0
Saudiarabia,6/9/2009,deficit,0
Saudiarabia,6/9/2009,diabetic,0
Saudiarabia,6/9/2009,diarrhea,0
Saudiarabia,6/9/2009,dizziness,0
Saudiarabia,6/9/2009,fatigue,0
Saudiarabia,6/9/2009,fever,27
Saudiarabia,6/9/2009,headache,2
Saudiarabia,6/9/2009,infections,0
Saudiarabia,6/9/2009,laceration,0
Saudiarabia,6/9/2009,migraine,0
Saudiarabia,6/9/2009,pregnant,0
Saudiarabia,6/9/2009,rash,0
Saudiarabia,6/9/2009,urinate,1
Saudiarabia,6/9/2009,vaginal,0
Saudiarabia,6/9/2009,vision,0
Saudiarabia,6/9/2009,vomiting,66
Saudiarabia,6/9/2009,Heart Problems,0
Saudiarabia,6/9/2009,Vocal Problems,0
Saudiarabia,6/9/2009,others,43
Saudiarabia,6/10/2009,abdominal pain,56
Saudiarabia,6/10/2009,abscess,0
Saudiarabia,6/10/2009,injury,5
Saudiarabia,6/10/2009,bleeding,9
Saudiarabia,6/10/2009,body pain,57
Saudiarabia,6/10/2009,breathing,0
Saudiarabia,6/10/2009,chest,0
Saudiarabia,6/10/2009,cough,0
Saudiarabia,6/10/2009,cramp,0
Saudiarabia,6/10/2009,deficit,0
Saudiarabia,6/10/2009,diabetic,0
Saudiarabia,6/10/2009,diarrhea,0
Saudiarabia,6/10/2009,dizziness,0
Saudiarabia,6/10/2009,fatigue,0
Saudiarabia,6/10/2009,fever,20
Saudiarabia,6/10/2009,headache,0
Saudiarabia,6/10/2009,infections,0
Saudiarabia,6/10/2009,laceration,0
Saudiarabia,6/10/2009,migraine,0
Saudiarabia,6/10/2009,pregnant,0
Saudiarabia,6/10/2009,rash,0
Saudiarabia,6/10/2009,urinate,0
Saudiarabia,6/10/2009,vaginal,0
Saudiarabia,6/10/2009,vision,0
Saudiarabia,6/10/2009,vomiting,68
Saudiarabia,6/10/2009,Heart Problems,1
Saudiarabia,6/10/2009,Vocal Problems,0
Saudiarabia,6/10/2009,others,30
Saudiarabia,6/11/2009,abdominal pain,37
Saudiarabia,6/11/2009,abscess,0
Saudiarabia,6/11/2009,injury,8
Saudiarabia,6/11/2009,bleeding,7
Saudiarabia,6/11/2009,body pain,41
Saudiarabia,6/11/2009,breathing,1
Saudiarabia,6/11/2009,chest,0
Saudiarabia,6/11/2009,cough,1
Saudiarabia,6/11/2009,cramp,0
Saudiarabia,6/11/2009,deficit,0
Saudiarabia,6/11/2009,diabetic,0
Saudiarabia,6/11/2009,diarrhea,0
Saudiarabia,6/11/2009,dizziness,0
Saudiarabia,6/11/2009,fatigue,0
Saudiarabia,6/11/2009,fever,25
Saudiarabia,6/11/2009,headache,0
Saudiarabia,6/11/2009,infections,0
Saudiarabia,6/11/2009,laceration,0
Saudiarabia,6/11/2009,migraine,0
Saudiarabia,6/11/2009,pregnant,0
Saudiarabia,6/11/2009,rash,0
Saudiarabia,6/11/2009,urinate,0
Saudiarabia,6/11/2009,vaginal,0
Saudiarabia,6/11/2009,vision,0
Saudiarabia,6/11/2009,vomiting,50
Saudiarabia,6/11/2009,Heart Problems,0
Saudiarabia,6/11/2009,Vocal Problems,0
Saudiarabia,6/11/2009,others,28
Saudiarabia,6/12/2009,abdominal pain,28
Saudiarabia,6/12/2009,abscess,0
Saudiarabia,6/12/2009,injury,2
Saudiarabia,6/12/2009,bleeding,5
Saudiarabia,6/12/2009,body pain,28
Saudiarabia,6/12/2009,breathing,0
Saudiarabia,6/12/2009,chest,0
Saudiarabia,6/12/2009,cough,1
Saudiarabia,6/12/2009,cramp,0
Saudiarabia,6/12/2009,deficit,0
Saudiarabia,6/12/2009,diabetic,0
Saudiarabia,6/12/2009,diarrhea,0
Saudiarabia,6/12/2009,dizziness,0
Saudiarabia,6/12/2009,fatigue,0
Saudiarabia,6/12/2009,fever,9
Saudiarabia,6/12/2009,headache,3
Saudiarabia,6/12/2009,infections,0
Saudiarabia,6/12/2009,laceration,0
Saudiarabia,6/12/2009,migraine,0
Saudiarabia,6/12/2009,pregnant,0
Saudiarabia,6/12/2009,rash,0
Saudiarabia,6/12/2009,urinate,1
Saudiarabia,6/12/2009,vaginal,1
Saudiarabia,6/12/2009,vision,0
Saudiarabia,6/12/2009,vomiting,38
Saudiarabia,6/12/2009,Heart Problems,0
Saudiarabia,6/12/2009,Vocal Problems,0
Saudiarabia,6/12/2009,others,35
Saudiarabia,6/13/2009,abdominal pain,28
Saudiarabia,6/13/2009,abscess,0
Saudiarabia,6/13/2009,injury,4
Saudiarabia,6/13/2009,bleeding,7
Saudiarabia,6/13/2009,body pain,27
Saudiarabia,6/13/2009,breathing,0
Saudiarabia,6/13/2009,chest,0
Saudiarabia,6/13/2009,cough,2
Saudiarabia,6/13/2009,cramp,0
Saudiarabia,6/13/2009,deficit,0
Saudiarabia,6/13/2009,diabetic,0
Saudiarabia,6/13/2009,diarrhea,0
Saudiarabia,6/13/2009,dizziness,0
Saudiarabia,6/13/2009,fatigue,0
Saudiarabia,6/13/2009,fever,15
Saudiarabia,6/13/2009,headache,2
Saudiarabia,6/13/2009,infections,0
Saudiarabia,6/13/2009,laceration,0
Saudiarabia,6/13/2009,migraine,0
Saudiarabia,6/13/2009,pregnant,0
Saudiarabia,6/13/2009,rash,0
Saudiarabia,6/13/2009,urinate,1
Saudiarabia,6/13/2009,vaginal,0
Saudiarabia,6/13/2009,vision,0
Saudiarabia,6/13/2009,vomiting,33
Saudiarabia,6/13/2009,Heart Problems,0
Saudiarabia,6/13/2009,Vocal Problems,0
Saudiarabia,6/13/2009,others,27
Saudiarabia,6/14/2009,abdominal pain,18
Saudiarabia,6/14/2009,abscess,0
Saudiarabia,6/14/2009,injury,3
Saudiarabia,6/14/2009,bleeding,1
Saudiarabia,6/14/2009,body pain,28
Saudiarabia,6/14/2009,breathing,0
Saudiarabia,6/14/2009,chest,0
Saudiarabia,6/14/2009,cough,0
Saudiarabia,6/14/2009,cramp,0
Saudiarabia,6/14/2009,deficit,0
Saudiarabia,6/14/2009,diabetic,0
Saudiarabia,6/14/2009,diarrhea,0
Saudiarabia,6/14/2009,dizziness,0
Saudiarabia,6/14/2009,fatigue,0
Saudiarabia,6/14/2009,fever,18
Saudiarabia,6/14/2009,headache,4
Saudiarabia,6/14/2009,infections,0
Saudiarabia,6/14/2009,laceration,1
Saudiarabia,6/14/2009,migraine,0
Saudiarabia,6/14/2009,pregnant,0
Saudiarabia,6/14/2009,rash,0
Saudiarabia,6/14/2009,urinate,0
Saudiarabia,6/14/2009,vaginal,0
Saudiarabia,6/14/2009,vision,0
Saudiarabia,6/14/2009,vomiting,39
Saudiarabia,6/14/2009,Heart Problems,0
Saudiarabia,6/14/2009,Vocal Problems,0
Saudiarabia,6/14/2009,others,21
Saudiarabia,6/15/2009,abdominal pain,13
Saudiarabia,6/15/2009,abscess,1
Saudiarabia,6/15/2009,injury,3
Saudiarabia,6/15/2009,bleeding,8
Saudiarabia,6/15/2009,body pain,18
Saudiarabia,6/15/2009,breathing,0
Saudiarabia,6/15/2009,chest,0
Saudiarabia,6/15/2009,cough,0
Saudiarabia,6/15/2009,cramp,0
Saudiarabia,6/15/2009,deficit,0
Saudiarabia,6/15/2009,diabetic,0
Saudiarabia,6/15/2009,diarrhea,0
Saudiarabia,6/15/2009,dizziness,0
Saudiarabia,6/15/2009,fatigue,0
Saudiarabia,6/15/2009,fever,6
Saudiarabia,6/15/2009,headache,2
Saudiarabia,6/15/2009,infections,0
Saudiarabia,6/15/2009,laceration,1
Saudiarabia,6/15/2009,migraine,0
Saudiarabia,6/15/2009,pregnant,1
Saudiarabia,6/15/2009,rash,0
Saudiarabia,6/15/2009,urinate,1
Saudiarabia,6/15/2009,vaginal,0
Saudiarabia,6/15/2009,vision,1
Saudiarabia,6/15/2009,vomiting,22
Saudiarabia,6/15/2009,Heart Problems,1
Saudiarabia,6/15/2009,Vocal Problems,0
Saudiarabia,6/15/2009,others,17
Saudiarabia,6/16/2009,abdominal pain,17
Saudiarabia,6/16/2009,abscess,0
Saudiarabia,6/16/2009,injury,1
Saudiarabia,6/16/2009,bleeding,3
Saudiarabia,6/16/2009,body pain,20
Saudiarabia,6/16/2009,breathing,0
Saudiarabia,6/16/2009,chest,0
Saudiarabia,6/16/2009,cough,1
Saudiarabia,6/16/2009,cramp,0
Saudiarabia,6/16/2009,deficit,0
Saudiarabia,6/16/2009,diabetic,0
Saudiarabia,6/16/2009,diarrhea,0
Saudiarabia,6/16/2009,dizziness,0
Saudiarabia,6/16/2009,fatigue,0
Saudiarabia,6/16/2009,fever,6
Saudiarabia,6/16/2009,headache,2
Saudiarabia,6/16/2009,infections,0
Saudiarabia,6/16/2009,laceration,0
Saudiarabia,6/16/2009,migraine,0
Saudiarabia,6/16/2009,pregnant,0
Saudiarabia,6/16/2009,rash,0
Saudiarabia,6/16/2009,urinate,0
Saudiarabia,6/16/2009,vaginal,0
Saudiarabia,6/16/2009,vision,0
Saudiarabia,6/16/2009,vomiting,24
Saudiarabia,6/16/2009,Heart Problems,0
Saudiarabia,6/16/2009,Vocal Problems,0
Saudiarabia,6/16/2009,others,18
Saudiarabia,6/17/2009,abdominal pain,9
Saudiarabia,6/17/2009,abscess,0
Saudiarabia,6/17/2009,injury,2
Saudiarabia,6/17/2009,bleeding,5
Saudiarabia,6/17/2009,body pain,10
Saudiarabia,6/17/2009,breathing,0
Saudiarabia,6/17/2009,chest,0
Saudiarabia,6/17/2009,cough,0
Saudiarabia,6/17/2009,cramp,0
Saudiarabia,6/17/2009,deficit,0
Saudiarabia,6/17/2009,diabetic,0
Saudiarabia,6/17/2009,diarrhea,0
Saudiarabia,6/17/2009,dizziness,0
Saudiarabia,6/17/2009,fatigue,0
Saudiarabia,6/17/2009,fever,5
Saudiarabia,6/17/2009,headache,1
Saudiarabia,6/17/2009,infections,0
Saudiarabia,6/17/2009,laceration,0
Saudiarabia,6/17/2009,migraine,0
Saudiarabia,6/17/2009,pregnant,0
Saudiarabia,6/17/2009,rash,0
Saudiarabia,6/17/2009,urinate,0
Saudiarabia,6/17/2009,vaginal,0
Saudiarabia,6/17/2009,vision,0
Saudiarabia,6/17/2009,vomiting,13
Saudiarabia,6/17/2009,Heart Problems,0
Saudiarabia,6/17/2009,Vocal Problems,0
Saudiarabia,6/17/2009,others,14
Saudiarabia,6/18/2009,abdominal pain,6
Saudiarabia,6/18/2009,abscess,0
Saudiarabia,6/18/2009,injury,2
Saudiarabia,6/18/2009,bleeding,7
Saudiarabia,6/18/2009,body pain,8
Saudiarabia,6/18/2009,breathing,0
Saudiarabia,6/18/2009,chest,0
Saudiarabia,6/18/2009,cough,0
Saudiarabia,6/18/2009,cramp,0
Saudiarabia,6/18/2009,deficit,0
Saudiarabia,6/18/2009,diabetic,0
Saudiarabia,6/18/2009,diarrhea,0
Saudiarabia,6/18/2009,dizziness,0
Saudiarabia,6/18/2009,fatigue,0
Saudiarabia,6/18/2009,fever,3
Saudiarabia,6/18/2009,headache,0
Saudiarabia,6/18/2009,infections,0
Saudiarabia,6/18/2009,laceration,0
Saudiarabia,6/18/2009,migraine,0
Saudiarabia,6/18/2009,pregnant,0
Saudiarabia,6/18/2009,rash,0
Saudiarabia,6/18/2009,urinate,0
Saudiarabia,6/18/2009,vaginal,0
Saudiarabia,6/18/2009,vision,0
Saudiarabia,6/18/2009,vomiting,13
Saudiarabia,6/18/2009,Heart Problems,0
Saudiarabia,6/18/2009,Vocal Problems,0
Saudiarabia,6/18/2009,others,15
Saudiarabia,6/19/2009,abdominal pain,13
Saudiarabia,6/19/2009,abscess,0
Saudiarabia,6/19/2009,injury,5
Saudiarabia,6/19/2009,bleeding,2
Saudiarabia,6/19/2009,body pain,14
Saudiarabia,6/19/2009,breathing,0
Saudiarabia,6/19/2009,chest,0
Saudiarabia,6/19/2009,cough,1
Saudiarabia,6/19/2009,cramp,0
Saudiarabia,6/19/2009,deficit,0
Saudiarabia,6/19/2009,diabetic,0
Saudiarabia,6/19/2009,diarrhea,0
Saudiarabia,6/19/2009,dizziness,0
Saudiarabia,6/19/2009,fatigue,0
Saudiarabia,6/19/2009,fever,4
Saudiarabia,6/19/2009,headache,0
Saudiarabia,6/19/2009,infections,0
Saudiarabia,6/19/2009,laceration,0
Saudiarabia,6/19/2009,migraine,0
Saudiarabia,6/19/2009,pregnant,0
Saudiarabia,6/19/2009,rash,0
Saudiarabia,6/19/2009,urinate,1
Saudiarabia,6/19/2009,vaginal,0
Saudiarabia,6/19/2009,vision,0
Saudiarabia,6/19/2009,vomiting,7
Saudiarabia,6/19/2009,Heart Problems,0
Saudiarabia,6/19/2009,Vocal Problems,0
Saudiarabia,6/19/2009,others,13
Saudiarabia,6/20/2009,abdominal pain,7
Saudiarabia,6/20/2009,abscess,0
Saudiarabia,6/20/2009,injury,1
Saudiarabia,6/20/2009,bleeding,4
Saudiarabia,6/20/2009,body pain,7
Saudiarabia,6/20/2009,breathing,0
Saudiarabia,6/20/2009,chest,0
Saudiarabia,6/20/2009,cough,0
Saudiarabia,6/20/2009,cramp,0
Saudiarabia,6/20/2009,deficit,0
Saudiarabia,6/20/2009,diabetic,0
Saudiarabia,6/20/2009,diarrhea,0
Saudiarabia,6/20/2009,dizziness,0
Saudiarabia,6/20/2009,fatigue,0
Saudiarabia,6/20/2009,fever,4
Saudiarabia,6/20/2009,headache,1
Saudiarabia,6/20/2009,infections,0
Saudiarabia,6/20/2009,laceration,0
Saudiarabia,6/20/2009,migraine,0
Saudiarabia,6/20/2009,pregnant,0
Saudiarabia,6/20/2009,rash,0
Saudiarabia,6/20/2009,urinate,0
Saudiarabia,6/20/2009,vaginal,0
Saudiarabia,6/20/2009,vision,0
Saudiarabia,6/20/2009,vomiting,9
Saudiarabia,6/20/2009,Heart Problems,0
Saudiarabia,6/20/2009,Vocal Problems,0
Saudiarabia,6/20/2009,others,8
Saudiarabia,6/21/2009,abdominal pain,7
Saudiarabia,6/21/2009,abscess,0
Saudiarabia,6/21/2009,injury,1
Saudiarabia,6/21/2009,bleeding,1
Saudiarabia,6/21/2009,body pain,7
Saudiarabia,6/21/2009,breathing,0
Saudiarabia,6/21/2009,chest,0
Saudiarabia,6/21/2009,cough,1
Saudiarabia,6/21/2009,cramp,0
Saudiarabia,6/21/2009,deficit,0
Saudiarabia,6/21/2009,diabetic,0
Saudiarabia,6/21/2009,diarrhea,0
Saudiarabia,6/21/2009,dizziness,0
Saudiarabia,6/21/2009,fatigue,0
Saudiarabia,6/21/2009,fever,2
Saudiarabia,6/21/2009,headache,0
Saudiarabia,6/21/2009,infections,0
Saudiarabia,6/21/2009,laceration,0
Saudiarabia,6/21/2009,migraine,0
Saudiarabia,6/21/2009,pregnant,0
Saudiarabia,6/21/2009,rash,0
Saudiarabia,6/21/2009,urinate,0
Saudiarabia,6/21/2009,vaginal,0
Saudiarabia,6/21/2009,vision,0
Saudiarabia,6/21/2009,vomiting,5
Saudiarabia,6/21/2009,Heart Problems,0
Saudiarabia,6/21/2009,Vocal Problems,0
Saudiarabia,6/21/2009,others,7
Saudiarabia,6/22/2009,abdominal pain,6
Saudiarabia,6/22/2009,abscess,0
Saudiarabia,6/22/2009,injury,0
Saudiarabia,6/22/2009,bleeding,0
Saudiarabia,6/22/2009,body pain,10
Saudiarabia,6/22/2009,breathing,0
Saudiarabia,6/22/2009,chest,0
Saudiarabia,6/22/2009,cough,0
Saudiarabia,6/22/2009,cramp,0
Saudiarabia,6/22/2009,deficit,0
Saudiarabia,6/22/2009,diabetic,0
Saudiarabia,6/22/2009,diarrhea,0
Saudiarabia,6/22/2009,dizziness,0
Saudiarabia,6/22/2009,fatigue,0
Saudiarabia,6/22/2009,fever,3
Saudiarabia,6/22/2009,headache,0
Saudiarabia,6/22/2009,infections,0
Saudiarabia,6/22/2009,laceration,1
Saudiarabia,6/22/2009,migraine,0
Saudiarabia,6/22/2009,pregnant,0
Saudiarabia,6/22/2009,rash,0
Saudiarabia,6/22/2009,urinate,0
Saudiarabia,6/22/2009,vaginal,0
Saudiarabia,6/22/2009,vision,0
Saudiarabia,6/22/2009,vomiting,6
Saudiarabia,6/22/2009,Heart Problems,0
Saudiarabia,6/22/2009,Vocal Problems,0
Saudiarabia,6/22/2009,others,7
Saudiarabia,6/23/2009,abdominal pain,3
Saudiarabia,6/23/2009,abscess,0
Saudiarabia,6/23/2009,injury,1
Saudiarabia,6/23/2009,bleeding,3
Saudiarabia,6/23/2009,body pain,5
Saudiarabia,6/23/2009,breathing,0
Saudiarabia,6/23/2009,chest,0
Saudiarabia,6/23/2009,cough,0
Saudiarabia,6/23/2009,cramp,0
Saudiarabia,6/23/2009,deficit,0
Saudiarabia,6/23/2009,diabetic,0
Saudiarabia,6/23/2009,diarrhea,0
Saudiarabia,6/23/2009,dizziness,0
Saudiarabia,6/23/2009,fatigue,0
Saudiarabia,6/23/2009,fever,4
Saudiarabia,6/23/2009,headache,1
Saudiarabia,6/23/2009,infections,0
Saudiarabia,6/23/2009,laceration,0
Saudiarabia,6/23/2009,migraine,0
Saudiarabia,6/23/2009,pregnant,0
Saudiarabia,6/23/2009,rash,0
Saudiarabia,6/23/2009,urinate,0
Saudiarabia,6/23/2009,vaginal,0
Saudiarabia,6/23/2009,vision,0
Saudiarabia,6/23/2009,vomiting,9
Saudiarabia,6/23/2009,Heart Problems,0
Saudiarabia,6/23/2009,Vocal Problems,0
Saudiarabia,6/23/2009,others,4
Saudiarabia,6/24/2009,abdominal pain,1
Saudiarabia,6/24/2009,abscess,0
Saudiarabia,6/24/2009,injury,2
Saudiarabia,6/24/2009,bleeding,0
Saudiarabia,6/24/2009,body pain,8
Saudiarabia,6/24/2009,breathing,0
Saudiarabia,6/24/2009,chest,0
Saudiarabia,6/24/2009,cough,1
Saudiarabia,6/24/2009,cramp,0
Saudiarabia,6/24/2009,deficit,0
Saudiarabia,6/24/2009,diabetic,0
Saudiarabia,6/24/2009,diarrhea,0
Saudiarabia,6/24/2009,dizziness,0
Saudiarabia,6/24/2009,fatigue,0
Saudiarabia,6/24/2009,fever,4
Saudiarabia,6/24/2009,headache,0
Saudiarabia,6/24/2009,infections,0
Saudiarabia,6/24/2009,laceration,0
Saudiarabia,6/24/2009,migraine,0
Saudiarabia,6/24/2009,pregnant,0
Saudiarabia,6/24/2009,rash,0
Saudiarabia,6/24/2009,urinate,0
Saudiarabia,6/24/2009,vaginal,0
Saudiarabia,6/24/2009,vision,0
Saudiarabia,6/24/2009,vomiting,5
Saudiarabia,6/24/2009,Heart Problems,1
Saudiarabia,6/24/2009,Vocal Problems,0
Saudiarabia,6/24/2009,others,11
Saudiarabia,6/25/2009,abdominal pain,1
Saudiarabia,6/25/2009,abscess,0
Saudiarabia,6/25/2009,injury,3
Saudiarabia,6/25/2009,bleeding,1
Saudiarabia,6/25/2009,body pain,5
Saudiarabia,6/25/2009,breathing,0
Saudiarabia,6/25/2009,chest,0
Saudiarabia,6/25/2009,cough,0
Saudiarabia,6/25/2009,cramp,0
Saudiarabia,6/25/2009,deficit,0
Saudiarabia,6/25/2009,diabetic,0
Saudiarabia,6/25/2009,diarrhea,0
Saudiarabia,6/25/2009,dizziness,0
Saudiarabia,6/25/2009,fatigue,0
Saudiarabia,6/25/2009,fever,3
Saudiarabia,6/25/2009,headache,0
Saudiarabia,6/25/2009,infections,0
Saudiarabia,6/25/2009,laceration,1
Saudiarabia,6/25/2009,migraine,1
Saudiarabia,6/25/2009,pregnant,0
Saudiarabia,6/25/2009,rash,0
Saudiarabia,6/25/2009,urinate,1
Saudiarabia,6/25/2009,vaginal,0
Saudiarabia,6/25/2009,vision,0
Saudiarabia,6/25/2009,vomiting,4
Saudiarabia,6/25/2009,Heart Problems,0
Saudiarabia,6/25/2009,Vocal Problems,0
Saudiarabia,6/25/2009,others,7
Saudiarabia,6/26/2009,abdominal pain,5
Saudiarabia,6/26/2009,abscess,0
Saudiarabia,6/26/2009,injury,0
Saudiarabia,6/26/2009,bleeding,0
Saudiarabia,6/26/2009,body pain,10
Saudiarabia,6/26/2009,breathing,0
Saudiarabia,6/26/2009,chest,0
Saudiarabia,6/26/2009,cough,0
Saudiarabia,6/26/2009,cramp,0
Saudiarabia,6/26/2009,deficit,0
Saudiarabia,6/26/2009,diabetic,0
Saudiarabia,6/26/2009,diarrhea,0
Saudiarabia,6/26/2009,dizziness,0
Saudiarabia,6/26/2009,fatigue,0
Saudiarabia,6/26/2009,fever,2
Saudiarabia,6/26/2009,headache,1
Saudiarabia,6/26/2009,infections,0
Saudiarabia,6/26/2009,laceration,3
Saudiarabia,6/26/2009,migraine,0
Saudiarabia,6/26/2009,pregnant,0
Saudiarabia,6/26/2009,rash,0
Saudiarabia,6/26/2009,urinate,0
Saudiarabia,6/26/2009,vaginal,0
Saudiarabia,6/26/2009,vision,0
Saudiarabia,6/26/2009,vomiting,4
Saudiarabia,6/26/2009,Heart Problems,0
Saudiarabia,6/26/2009,Vocal Problems,0
Saudiarabia,6/26/2009,others,6
Saudiarabia,6/27/2009,abdominal pain,1
Saudiarabia,6/27/2009,abscess,0
Saudiarabia,6/27/2009,injury,1
Saudiarabia,6/27/2009,bleeding,1
Saudiarabia,6/27/2009,body pain,5
Saudiarabia,6/27/2009,breathing,0
Saudiarabia,6/27/2009,chest,0
Saudiarabia,6/27/2009,cough,1
Saudiarabia,6/27/2009,cramp,0
Saudiarabia,6/27/2009,deficit,0
Saudiarabia,6/27/2009,diabetic,0
Saudiarabia,6/27/2009,diarrhea,0
Saudiarabia,6/27/2009,dizziness,0
Saudiarabia,6/27/2009,fatigue,0
Saudiarabia,6/27/2009,fever,1
Saudiarabia,6/27/2009,headache,0
Saudiarabia,6/27/2009,infections,0
Saudiarabia,6/27/2009,laceration,1
Saudiarabia,6/27/2009,migraine,0
Saudiarabia,6/27/2009,pregnant,0
Saudiarabia,6/27/2009,rash,0
Saudiarabia,6/27/2009,urinate,0
Saudiarabia,6/27/2009,vaginal,0
Saudiarabia,6/27/2009,vision,0
Saudiarabia,6/27/2009,vomiting,3
Saudiarabia,6/27/2009,Heart Problems,0
Saudiarabia,6/27/2009,Vocal Problems,0
Saudiarabia,6/27/2009,others,4
Saudiarabia,6/28/2009,abdominal pain,0
Saudiarabia,6/28/2009,abscess,0
Saudiarabia,6/28/2009,injury,2
Saudiarabia,6/28/2009,bleeding,1
Saudiarabia,6/28/2009,body pain,0
Saudiarabia,6/28/2009,breathing,0
Saudiarabia,6/28/2009,chest,0
Saudiarabia,6/28/2009,cough,1
Saudiarabia,6/28/2009,cramp,0
Saudiarabia,6/28/2009,deficit,0
Saudiarabia,6/28/2009,diabetic,0
Saudiarabia,6/28/2009,diarrhea,0
Saudiarabia,6/28/2009,dizziness,0
Saudiarabia,6/28/2009,fatigue,0
